location,date,new_cases,new_tests,new_vaccinations,population,median_age,gdp_per_capita,avg_temp
Sao Tome and Principe,2021-06-01,21,NA,NA,223364,18.7,3052.714,24.72
Sao Tome and Principe,2021-07-01,88,NA,NA,223364,18.7,3052.714,23.74
Sao Tome and Principe,2021-08-01,154,NA,NA,223364,18.7,3052.714,23.98
Sao Tome and Principe,2021-09-01,851,NA,NA,223364,18.7,3052.714,24.32
Sao Tome and Principe,2021-10-01,255,NA,NA,223364,18.7,3052.714,25.02
Sao Tome and Principe,2021-11-01,17,NA,NA,223364,18.7,3052.714,25.119999999999997
Sao Tome and Principe,2021-12-01,166,NA,NA,223364,18.7,3052.714,25.36
Sao Tome and Principe,2022-01-01,1561,NA,NA,223364,18.7,3052.714,NA
Saudi Arabia,2020-03-01,1563,116325,NA,35340680,31.9,49045.411,20.98055555555556
Saudi Arabia,2020-04-01,21190,252460,NA,35340680,31.9,49045.411,25.134259259259263
Saudi Arabia,2020-05-01,62508,511136,NA,35340680,31.9,49045.411,29.65092592592593
Saudi Arabia,2020-06-01,105562,835864,NA,35340680,31.9,49045.411,32.09907407407408
Saudi Arabia,2020-07-01,85082,1758853,NA,35340680,31.9,49045.411,33.258333333333326
Saudi Arabia,2020-08-01,39867,1862728,NA,35340680,31.9,49045.411,33.00370370370371
Saudi Arabia,2020-09-01,18833,1446828,NA,35340680,31.9,49045.411,30.940740740740747
Saudi Arabia,2020-10-01,12677,1556506,NA,35340680,31.9,49045.411,26.568518518518523
Saudi Arabia,2020-11-01,10078,1564780,NA,35340680,31.9,49045.411,21.410185185185192
Saudi Arabia,2020-12-01,5381,1141287,NA,35340680,31.9,49045.411,17.18333333333334
Saudi Arabia,2021-01-01,5333,1311682,NA,35340680,31.9,49045.411,15.578703703703706
Saudi Arabia,2021-02-01,9309,1321753,NA,35340680,31.9,49045.411,17.35555555555555
Saudi Arabia,2021-03-01,12624,1504109,3299643,35340680,31.9,49045.411,20.98055555555556
Saudi Arabia,2021-04-01,27356,1784956,4911419,35340680,31.9,49045.411,25.134259259259263
Saudi Arabia,2021-05-01,33073,2337744,4864301,35340680,31.9,49045.411,29.65092592592593
Saudi Arabia,2021-06-01,37156,2701701,3672578,35340680,31.9,49045.411,32.09907407407408
Saudi Arabia,2021-07-01,38138,3119205,8986886,35340680,31.9,49045.411,33.258333333333326
Saudi Arabia,2021-08-01,17588,2377395,10265432,35340680,31.9,49045.411,33.00370370370371
Saudi Arabia,2021-09-01,3816,1451318,4976527,35340680,31.9,49045.411,30.940740740740747
Saudi Arabia,2021-10-01,1483,1432833,3611147,35340680,31.9,49045.411,26.568518518518523
Saudi Arabia,2021-11-01,1135,1146772,1523695,35340680,31.9,49045.411,21.410185185185192
Saudi Arabia,2021-12-01,6484,1774284,3362765,35340680,31.9,49045.411,17.18333333333334
Saudi Arabia,2022-01-01,48436,1575021,2762427,35340680,31.9,49045.411,NA
Senegal,2020-02-01,NA,1,NA,17196308,18.7,2470.58,25.52380952380953
Senegal,2020-03-01,175,1299,NA,17196308,18.7,2470.58,27.165079365079375
Senegal,2020-04-01,758,10569,NA,17196308,18.7,2470.58,28.33015873015873
Senegal,2020-05-01,2712,31161,NA,17196308,18.7,2470.58,29.27777777777779
Senegal,2020-06-01,3148,36578,NA,17196308,18.7,2470.58,29.51111111111112
Senegal,2020-07-01,3439,31439,NA,17196308,18.7,2470.58,28.69523809523808
Senegal,2020-08-01,3379,41283,NA,17196308,18.7,2470.58,28.138095238095246
Senegal,2020-09-01,1371,33025,NA,17196308,18.7,2470.58,28.18095238095238
Senegal,2020-10-01,634,30362,NA,17196308,18.7,2470.58,28.9031746031746
Senegal,2020-11-01,473,23345,NA,17196308,18.7,2470.58,27.207936507936505
Senegal,2020-12-01,3051,38739,NA,17196308,18.7,2470.58,24.43333333333334
Senegal,2021-01-01,7383,59462,NA,17196308,18.7,2470.58,23.823809523809523
Senegal,2021-02-01,7997,61594,27018,17196308,18.7,2470.58,25.52380952380953
Senegal,2021-03-01,4185,50849,168379,17196308,18.7,2470.58,27.165079365079375
Senegal,2021-04-01,1639,41496,120223,17196308,18.7,2470.58,28.33015873015873
Senegal,2021-05-01,1072,39773,18605,17196308,18.7,2470.58,29.27777777777779
Senegal,2021-06-01,1712,45277,7200,17196308,18.7,2470.58,29.51111111111112
Senegal,2021-07-01,19162,82455,7129,17196308,18.7,2470.58,28.69523809523808
Senegal,2021-08-01,10515,92881,NA,17196308,18.7,2470.58,28.138095238095246
Senegal,2021-09-01,970,59558,NA,17196308,18.7,2470.58,28.18095238095238
Senegal,2021-10-01,142,44701,NA,17196308,18.7,2470.58,28.9031746031746
Senegal,2021-11-01,70,32971,NA,17196308,18.7,2470.58,27.207936507936505
Senegal,2021-12-01,1068,45633,NA,17196308,18.7,2470.58,24.43333333333334
Senegal,2022-01-01,6813,28229,NA,17196308,18.7,2470.58,NA
Serbia,2020-02-01,NA,17,NA,6871547,41.2,14048.881,0.6605263157894739
Serbia,2020-03-01,900,3511,NA,6871547,41.2,14048.881,5.121951219512196
Serbia,2020-04-01,8109,82084,NA,6871547,41.2,14048.881,10.146341463414636
Serbia,2020-05-01,2403,159800,NA,6871547,41.2,14048.881,15.25121951219512
Serbia,2020-06-01,3152,155795,NA,6871547,41.2,14048.881,18.336585365853654
Serbia,2020-07-01,10988,267744,NA,6871547,41.2,14048.881,20.2609756097561
Serbia,2020-08-01,5854,262053,NA,6871547,41.2,14048.881,20.14878048780488
Serbia,2020-09-01,2145,203202,NA,6871547,41.2,14048.881,15.734146341463417
Serbia,2020-10-01,13403,204392,NA,6871547,41.2,14048.881,10.697560975609756
Serbia,2020-11-01,128484,438951,NA,6871547,41.2,14048.881,4.9974358974358974
Serbia,2020-12-01,162485,518721,NA,6871547,41.2,14048.881,0.641025641025641
Serbia,2021-01-01,57340,321170,392769,6871547,41.2,14048.881,-0.7374999999999999
Serbia,2021-02-01,63996,323034,178761,6871547,41.2,14048.881,0.6605263157894739
Serbia,2021-03-01,141337,483936,828228,6871547,41.2,14048.881,5.121951219512196
Serbia,2021-04-01,88961,414938,446706,6871547,41.2,14048.881,10.146341463414636
Serbia,2021-05-01,22915,313395,394431,6871547,41.2,14048.881,15.25121951219512
Serbia,2021-06-01,4090,261701,52270,6871547,41.2,14048.881,18.336585365853654
Serbia,2021-07-01,5356,256931,40386,6871547,41.2,14048.881,20.2609756097561
Serbia,2021-08-01,41015,353982,254176,6871547,41.2,14048.881,20.14878048780488
Serbia,2021-09-01,179056,625018,222954,6871547,41.2,14048.881,15.734146341463417
Serbia,2021-10-01,200760,662211,76260,6871547,41.2,14048.881,10.697560975609756
Serbia,2021-11-01,112096,501588,281144,6871547,41.2,14048.881,4.9974358974358974
Serbia,2021-12-01,44494,425646,68023,6871547,41.2,14048.881,0.641025641025641
Serbia,2022-01-01,113249,275276,NA,6871547,41.2,14048.881,NA
Seychelles,2020-03-01,8,NA,NA,98910,36.2,26382.287,27.6
Seychelles,2020-04-01,3,NA,NA,98910,36.2,26382.287,27.6
Seychelles,2020-05-01,0,NA,NA,98910,36.2,26382.287,27.6
Seychelles,2020-06-01,70,NA,NA,98910,36.2,26382.287,26.733333333333334
Seychelles,2020-07-01,33,NA,NA,98910,36.2,26382.287,25.7
Seychelles,2020-08-01,17,NA,NA,98910,36.2,26382.287,25.7
Seychelles,2020-09-01,10,NA,NA,98910,36.2,26382.287,26.4
Seychelles,2020-10-01,11,NA,NA,98910,36.2,26382.287,26.733333333333334
Seychelles,2020-11-01,20,NA,NA,98910,36.2,26382.287,26.733333333333334
Seychelles,2020-12-01,54,NA,NA,98910,36.2,26382.287,26.733333333333334
Seychelles,2021-01-01,960,NA,17622,98910,36.2,26382.287,26.733333333333334
Seychelles,2021-02-01,1406,NA,18949,98910,36.2,26382.287,27.266666666666666
Seychelles,2021-03-01,1522,NA,3676,98910,36.2,26382.287,27.6
Seychelles,2021-04-01,1724,NA,1301,98910,36.2,26382.287,27.6
Seychelles,2021-05-01,5630,NA,NA,98910,36.2,26382.287,27.6
Seychelles,2021-06-01,4203,NA,NA,98910,36.2,26382.287,26.733333333333334
Seychelles,2021-07-01,2657,NA,NA,98910,36.2,26382.287,25.7
Seychelles,2021-08-01,1710,NA,NA,98910,36.2,26382.287,25.7
Seychelles,2021-09-01,1435,NA,NA,98910,36.2,26382.287,26.4
Seychelles,2021-10-01,770,NA,1315,98910,36.2,26382.287,26.733333333333334
Seychelles,2021-11-01,1174,NA,NA,98910,36.2,26382.287,26.733333333333334
Seychelles,2021-12-01,1371,NA,NA,98910,36.2,26382.287,26.733333333333334
Seychelles,2022-01-01,6310,NA,NA,98910,36.2,26382.287,NA
Sierra Leone,2020-03-01,1,NA,NA,8141343,19.1,1390.3,27.698780487804875
Sierra Leone,2020-04-01,123,NA,NA,8141343,19.1,1390.3,27.813414634146344
Sierra Leone,2020-05-01,737,NA,NA,8141343,19.1,1390.3,27.04512195121951
Sierra Leone,2020-06-01,601,NA,NA,8141343,19.1,1390.3,26.04024390243904
Sierra Leone,2020-07-01,361,NA,NA,8141343,19.1,1390.3,25.106097560975613
Sierra Leone,2020-08-01,199,NA,NA,8141343,19.1,1390.3,24.989024390243905
Sierra Leone,2020-09-01,209,NA,NA,8141343,19.1,1390.3,25.52560975609757
Sierra Leone,2020-10-01,135,NA,NA,8141343,19.1,1390.3,25.92073170731707
Sierra Leone,2020-11-01,46,NA,NA,8141343,19.1,1390.3,26.02560975609756
Sierra Leone,2020-12-01,199,NA,NA,8141343,19.1,1390.3,25.14024390243903
Sierra Leone,2021-01-01,982,NA,NA,8141343,19.1,1390.3,25.206097560975618
Sierra Leone,2021-02-01,294,NA,NA,8141343,19.1,1390.3,26.97560975609756
Sierra Leone,2021-03-01,93,NA,6053,8141343,19.1,1390.3,27.698780487804875
Sierra Leone,2021-04-01,74,NA,1928,8141343,19.1,1390.3,27.813414634146344
Sierra Leone,2021-05-01,93,NA,NA,8141343,19.1,1390.3,27.04512195121951
Sierra Leone,2021-06-01,1428,NA,NA,8141343,19.1,1390.3,26.04024390243904
Sierra Leone,2021-07-01,708,NA,NA,8141343,19.1,1390.3,25.106097560975613
Sierra Leone,2021-08-01,84,NA,NA,8141343,19.1,1390.3,24.989024390243905
Sierra Leone,2021-09-01,27,NA,NA,8141343,19.1,1390.3,25.52560975609757
Sierra Leone,2021-10-01,3,NA,NA,8141343,19.1,1390.3,25.92073170731707
Sierra Leone,2021-11-01,5,NA,NA,8141343,19.1,1390.3,26.02560975609756
Sierra Leone,2021-12-01,662,NA,NA,8141343,19.1,1390.3,25.14024390243903
Sierra Leone,2022-01-01,436,NA,NA,8141343,19.1,1390.3,NA
Singapore,2020-01-01,13,NA,NA,5453600,42.4,85535.383,26.183333333333337
Singapore,2020-02-01,89,NA,NA,5453600,42.4,85535.383,26.53333333333333
Singapore,2020-03-01,824,NA,NA,5453600,42.4,85535.383,27.2
Singapore,2020-04-01,15243,NA,NA,5453600,42.4,85535.383,27.366666666666664
Singapore,2020-05-01,18715,NA,NA,5453600,42.4,85535.383,27.53333333333333
Singapore,2020-06-01,9023,NA,NA,5453600,42.4,85535.383,27.366666666666664
Singapore,2020-07-01,8298,NA,NA,5453600,42.4,85535.383,27.2
Singapore,2020-08-01,4607,NA,NA,5453600,42.4,85535.383,27.2
Singapore,2020-09-01,953,NA,NA,5453600,42.4,85535.383,27.03333333333333
Singapore,2020-10-01,250,NA,NA,5453600,42.4,85535.383,27.03333333333333
Singapore,2020-11-01,203,NA,NA,5453600,42.4,85535.383,26.183333333333337
Singapore,2020-12-01,381,NA,5,5453600,42.4,85535.383,26.016666666666666
Singapore,2021-01-01,937,NA,153756,5453600,42.4,85535.383,26.183333333333337
Singapore,2021-02-01,400,NA,346406,5453600,42.4,85535.383,26.53333333333333
Singapore,2021-03-01,445,NA,883333,5453600,42.4,85535.383,27.2
Singapore,2021-04-01,764,NA,1336654,5453600,42.4,85535.383,27.366666666666664
Singapore,2021-05-01,906,NA,1263304,5453600,42.4,85535.383,27.53333333333333
Singapore,2021-06-01,528,NA,1527042,5453600,42.4,85535.383,27.366666666666664
Singapore,2021-07-01,2402,NA,2143437,5453600,42.4,85535.383,27.2
Singapore,2021-08-01,2639,NA,1144532,5453600,42.4,85535.383,27.2
Singapore,2021-09-01,28901,NA,505837,5453600,42.4,85535.383,27.03333333333333
Singapore,2021-10-01,101853,NA,774737,5453600,42.4,85535.383,27.03333333333333
Singapore,2021-11-01,66351,NA,710878,5453600,42.4,85535.383,26.183333333333337
Singapore,2021-12-01,14680,NA,889563,5453600,42.4,85535.383,26.016666666666666
Singapore,2022-01-01,10625,NA,332849,5453600,42.4,85535.383,NA
Sint Maarten (Dutch part),2021-05-01,NA,NA,NA,43421,NA,36327.232,26.7
Sint Maarten (Dutch part),2021-06-01,NA,NA,NA,43421,NA,36327.232,27.5
Sint Maarten (Dutch part),2021-07-01,NA,NA,NA,43421,NA,36327.232,27.5
Sint Maarten (Dutch part),2021-08-01,NA,NA,NA,43421,NA,36327.232,27.8
Sint Maarten (Dutch part),2021-09-01,NA,NA,NA,43421,NA,36327.232,28.1
Sint Maarten (Dutch part),2021-10-01,NA,NA,NA,43421,NA,36327.232,27.5
Sint Maarten (Dutch part),2021-11-01,NA,NA,NA,43421,NA,36327.232,26.4
Sint Maarten (Dutch part),2021-12-01,NA,NA,NA,43421,NA,36327.232,25.6
Sint Maarten (Dutch part),2022-01-01,NA,NA,NA,43421,NA,36327.232,NA
Slovakia,2020-03-01,363,9097,NA,5460726,41.2,30155.152,1.6347826086956518
Slovakia,2020-04-01,1033,81975,NA,5460726,41.2,30155.152,5.96
Slovakia,2020-05-01,125,81803,NA,5460726,41.2,30155.152,11.341666666666669
Slovakia,2020-06-01,146,38950,NA,5460726,41.2,30155.152,13.904000000000002
Slovakia,2020-07-01,625,52633,NA,5460726,41.2,30155.152,15.576
Slovakia,2020-08-01,1625,73295,NA,5460726,41.2,30155.152,15.464
Slovakia,2020-09-01,6224,129338,NA,5460726,41.2,30155.152,11.808000000000002
Slovakia,2020-10-01,49682,481571,NA,5460726,41.2,30155.152,7.660869565217391
Slovakia,2020-11-01,61524,722852,NA,5460726,41.2,30155.152,1.2208333333333334
Slovakia,2020-12-01,153256,1573150,NA,5460726,41.2,30155.152,-2.491304347826087
Slovakia,2021-01-01,161413,4525147,NA,5460726,41.2,30155.152,-4.025
Slovakia,2021-02-01,152655,8243487,NA,5460726,41.2,30155.152,-3.0599999999999996
Slovakia,2021-03-01,119205,9749707,NA,5460726,41.2,30155.152,1.6347826086956518
Slovakia,2021-04-01,46202,8860519,NA,5460726,41.2,30155.152,5.96
Slovakia,2021-05-01,16930,3889690,NA,5460726,41.2,30155.152,11.341666666666669
Slovakia,2021-06-01,4003,1646256,NA,5460726,41.2,30155.152,13.904000000000002
Slovakia,2021-07-01,1433,470023,NA,5460726,41.2,30155.152,15.576
Slovakia,2021-08-01,3323,489838,NA,5460726,41.2,30155.152,15.464
Slovakia,2021-09-01,24605,860111,NA,5460726,41.2,30155.152,11.808000000000002
Slovakia,2021-10-01,94554,1156755,NA,5460726,41.2,30155.152,7.660869565217391
Slovakia,2021-11-01,271274,1804977,NA,5460726,41.2,30155.152,1.2208333333333334
Slovakia,2021-12-01,200882,1475541,NA,5460726,41.2,30155.152,-2.491304347826087
Slovakia,2022-01-01,40486,444535,NA,5460726,41.2,30155.152,NA
Slovenia,2020-02-01,NA,194,NA,2078723,44.5,31400.84,-0.4333333333333332
Slovenia,2020-03-01,802,23568,NA,2078723,44.5,31400.84,3.6176470588235294
Slovenia,2020-04-01,627,31820,NA,2078723,44.5,31400.84,7.061111111111111
Slovenia,2020-05-01,44,24825,NA,2078723,44.5,31400.84,13.15
Slovenia,2020-06-01,127,22690,NA,2078723,44.5,31400.84,15.005555555555556
Slovenia,2020-07-01,556,29324,NA,2078723,44.5,31400.84,17.27777777777778
Slovenia,2020-08-01,727,27818,NA,2078723,44.5,31400.84,16.75
Slovenia,2020-09-01,2807,68158,NA,2078723,44.5,31400.84,13.738888888888887
Slovenia,2020-10-01,28617,140388,NA,2078723,44.5,31400.84,9.223529411764709
Slovenia,2020-11-01,41507,156203,NA,2078723,44.5,31400.84,3.338888888888889
Slovenia,2020-12-01,46338,153508,5289,2078723,44.5,31400.84,-0.3333333333333333
Slovenia,2021-01-01,44321,126465,71450,2078723,44.5,31400.84,-1.50625
Slovenia,2021-02-01,23608,108687,95979,2078723,44.5,31400.84,-0.4333333333333332
Slovenia,2021-03-01,25521,150950,196246,2078723,44.5,31400.84,3.6176470588235294
Slovenia,2021-04-01,24690,114197,267680,2078723,44.5,31400.84,7.061111111111111
Slovenia,2021-05-01,13430,103581,424444,2078723,44.5,31400.84,13.15
Slovenia,2021-06-01,3613,66743,410318,2078723,44.5,31400.84,15.005555555555556
Slovenia,2021-07-01,1880,43682,223763,2078723,44.5,31400.84,17.27777777777778
Slovenia,2021-08-01,7983,58112,151950,2078723,44.5,31400.84,16.75
Slovenia,2021-09-01,26166,133445,228735,2078723,44.5,31400.84,13.738888888888887
Slovenia,2021-10-01,42486,150380,131494,2078723,44.5,31400.84,9.223529411764709
Slovenia,2021-11-01,85048,208630,320692,2078723,44.5,31400.84,3.338888888888889
Slovenia,2021-12-01,43150,138122,227468,2078723,44.5,31400.84,-0.3333333333333333
Slovenia,2022-01-01,55666,105782,100724,2078723,44.5,31400.84,NA
Solomon Islands,2020-10-01,8,NA,NA,703995,20.8,2205.923,26.375
Solomon Islands,2020-11-01,9,NA,NA,703995,20.8,2205.923,26.4375
Solomon Islands,2020-12-01,0,NA,NA,703995,20.8,2205.923,26.5625
Solomon Islands,2021-01-01,0,NA,NA,703995,20.8,2205.923,26.8125
Solomon Islands,2021-02-01,1,NA,NA,703995,20.8,2205.923,26.625
Solomon Islands,2021-03-01,1,NA,NA,703995,20.8,2205.923,26.4375
Solomon Islands,2021-04-01,1,NA,NA,703995,20.8,2205.923,26.5
Solomon Islands,2021-05-01,0,NA,NA,703995,20.8,2205.923,26.4375
Solomon Islands,2021-06-01,0,NA,NA,703995,20.8,2205.923,26.25
Solomon Islands,2021-07-01,0,NA,NA,703995,20.8,2205.923,25.8125
Solomon Islands,2021-08-01,0,NA,NA,703995,20.8,2205.923,25.8125
Solomon Islands,2021-09-01,0,NA,NA,703995,20.8,2205.923,25.9375
Solomon Islands,2021-10-01,0,NA,NA,703995,20.8,2205.923,26.375
Solomon Islands,2021-11-01,0,NA,NA,703995,20.8,2205.923,26.4375
Solomon Islands,2021-12-01,4,NA,NA,703995,20.8,2205.923,26.5625
Solomon Islands,2022-01-01,1,NA,NA,703995,20.8,2205.923,NA
Somalia,2020-03-01,5,NA,NA,16359500,16.8,NA,27.277192982456135
Somalia,2020-04-01,596,NA,NA,16359500,16.8,NA,27.892982456140352
Somalia,2020-05-01,1375,NA,NA,16359500,16.8,NA,27.731578947368423
Somalia,2020-06-01,948,NA,NA,16359500,16.8,NA,27.345614035087728
Somalia,2020-07-01,288,NA,NA,16359500,16.8,NA,26.733333333333334
Somalia,2020-08-01,98,NA,NA,16359500,16.8,NA,26.756140350877185
Somalia,2020-09-01,278,NA,NA,16359500,16.8,NA,27.28070175438597
Somalia,2020-10-01,353,NA,NA,16359500,16.8,NA,26.635087719298237
Somalia,2020-11-01,510,NA,NA,16359500,16.8,NA,25.794736842105262
Somalia,2020-12-01,263,NA,NA,16359500,16.8,NA,25.192982456140346
Somalia,2021-01-01,70,NA,NA,16359500,16.8,NA,25.30877192982456
Somalia,2021-02-01,2473,NA,NA,16359500,16.8,NA,26.03859649122807
Somalia,2021-03-01,4141,NA,NA,16359500,16.8,NA,27.277192982456135
Somalia,2021-04-01,2517,NA,NA,16359500,16.8,NA,27.892982456140352
Somalia,2021-05-01,747,NA,377,16359500,16.8,NA,27.731578947368423
Somalia,2021-06-01,284,NA,18949,16359500,16.8,NA,27.345614035087728
Somalia,2021-07-01,457,NA,NA,16359500,16.8,NA,26.733333333333334
Somalia,2021-08-01,2063,NA,NA,16359500,16.8,NA,26.756140350877185
Somalia,2021-09-01,2514,NA,17966,16359500,16.8,NA,27.28070175438597
Somalia,2021-10-01,2018,NA,NA,16359500,16.8,NA,26.635087719298237
Somalia,2021-11-01,1018,NA,NA,16359500,16.8,NA,25.794736842105262
Somalia,2021-12-01,516,NA,NA,16359500,16.8,NA,25.192982456140346
Somalia,2022-01-01,729,NA,NA,16359500,16.8,NA,NA
South Africa,2020-02-01,NA,15,NA,60041996,27.3,12294.876,21.45754385964911
South Africa,2020-03-01,1353,35530,NA,60041996,27.3,12294.876,20.151228070175435
South Africa,2020-04-01,4294,160780,NA,60041996,27.3,12294.876,17.248070175438595
South Africa,2020-05-01,27036,517595,NA,60041996,27.3,12294.876,14.147719298245608
South Africa,2020-06-01,118526,904883,NA,60041996,27.3,12294.876,11.345964912280696
South Africa,2020-07-01,341974,1329527,NA,60041996,27.3,12294.876,11.294385964912284
South Africa,2020-08-01,133858,734186,NA,60041996,27.3,12294.876,13.130526315789474
South Africa,2020-09-01,47298,494196,NA,60041996,27.3,12294.876,15.887017543859653
South Africa,2020-10-01,51113,635056,NA,60041996,27.3,12294.876,17.80526315789473
South Africa,2020-11-01,64552,560105,NA,60041996,27.3,12294.876,19.48701754385964
South Africa,2020-12-01,267157,1108539,NA,60041996,27.3,12294.876,21.00280701754386
South Africa,2021-01-01,396600,1669992,NA,60041996,27.3,12294.876,21.849473684210537
South Africa,2021-02-01,59632,798279,68267,60041996,27.3,12294.876,21.45754385964911
South Africa,2021-03-01,34764,801869,171808,60041996,27.3,12294.876,20.151228070175435
South Africa,2021-04-01,33053,775522,43531,60041996,27.3,12294.876,17.248070175438595
South Africa,2021-05-01,84407,976369,689200,60041996,27.3,12294.876,14.147719298245608
South Africa,2021-06-01,308355,1502189,1572908,60041996,27.3,12294.876,11.345964912280696
South Africa,2021-07-01,473482,1729431,1742677,60041996,27.3,12294.876,11.294385964912284
South Africa,2021-08-01,330205,1612320,1946671,60041996,27.3,12294.876,13.130526315789474
South Africa,2021-09-01,125013,1100013,2697226,60041996,27.3,12294.876,15.887017543859653
South Africa,2021-10-01,19444,826207,243664,60041996,27.3,12294.876,17.80526315789473
South Africa,2021-11-01,27350,778898,1994351,60041996,27.3,12294.876,19.48701754385964
South Africa,2021-12-01,490234,1753970,1453538,60041996,27.3,12294.876,21.00280701754386
South Africa,2022-01-01,93757,506837,441758,60041996,27.3,12294.876,NA
South Korea,2020-01-01,10,NA,NA,51305184,43.4,35938.374,-1.0876288659793814
South Korea,2020-02-01,3139,92703,NA,51305184,43.4,35938.374,1.0962962962962963
South Korea,2020-03-01,6636,316509,NA,51305184,43.4,35938.374,5.365811965811965
South Korea,2020-04-01,988,209317,NA,51305184,43.4,35938.374,11.489830508474576
South Korea,2020-05-01,729,290941,NA,51305184,43.4,35938.374,16.557627118644067
South Korea,2020-06-01,1347,362944,NA,51305184,43.4,35938.374,20.677118644067797
South Korea,2020-07-01,1486,290030,NA,51305184,43.4,35938.374,24.208474576271183
South Korea,2020-08-01,5846,373893,NA,51305184,43.4,35938.374,24.815254237288137
South Korea,2020-09-01,3707,385310,NA,51305184,43.4,35938.374,20.2
South Korea,2020-10-01,2746,301493,NA,51305184,43.4,35938.374,14.10084745762712
South Korea,2020-11-01,8017,436680,NA,51305184,43.4,35938.374,7.43050847457627
South Korea,2020-12-01,27117,1749465,NA,51305184,43.4,35938.374,2.261363636363636
South Korea,2021-01-01,16739,2226366,NA,51305184,43.4,35938.374,-1.0876288659793814
South Korea,2021-02-01,11523,1781281,2894,51305184,43.4,35938.374,1.0962962962962963
South Korea,2021-03-01,13608,1913636,889543,51305184,43.4,35938.374,5.365811965811965
South Korea,2021-04-01,18995,2203066,2734643,51305184,43.4,35938.374,11.489830508474576
South Korea,2021-05-01,18165,2109117,4425526,51305184,43.4,35938.374,16.557627118644067
South Korea,2021-06-01,16924,1891072,11343301,51305184,43.4,35938.374,20.677118644067797
South Korea,2021-07-01,42064,3487904,6250215,51305184,43.4,35938.374,24.208474576271183
South Korea,2021-08-01,53658,4310377,18399171,51305184,43.4,35938.374,24.815254237288137
South Korea,2021-09-01,60328,4655449,19744024,51305184,43.4,35938.374,20.2
South Korea,2021-10-01,52613,3994018,14756641,51305184,43.4,35938.374,14.10084745762712
South Korea,2021-11-01,85964,4649394,6873269,51305184,43.4,35938.374,7.43050847457627
South Korea,2021-12-01,182903,7305642,18244925,51305184,43.4,35938.374,2.261363636363636
South Korea,2022-01-01,52731,1966308,5051546,51305184,43.4,35938.374,NA
South Sudan,2020-04-01,35,NA,NA,11381377,19.2,1569.888,28.576190476190476
South Sudan,2020-05-01,959,NA,NA,11381377,19.2,1569.888,27.490476190476187
South Sudan,2020-06-01,1013,NA,NA,11381377,19.2,1569.888,26.1
South Sudan,2020-07-01,315,NA,NA,11381377,19.2,1569.888,25.14285714285714
South Sudan,2020-08-01,205,NA,NA,11381377,19.2,1569.888,25.16190476190476
South Sudan,2020-09-01,177,1389,NA,11381377,19.2,1569.888,25.742857142857144
South Sudan,2020-10-01,201,5707,NA,11381377,19.2,1569.888,26.34761904761905
South Sudan,2020-11-01,204,5932,NA,11381377,19.2,1569.888,26.33333333333334
South Sudan,2020-12-01,449,10009,NA,11381377,19.2,1569.888,25.876190476190477
South Sudan,2021-01-01,371,1371,NA,11381377,19.2,1569.888,26.52380952380953
South Sudan,2021-02-01,3997,11032,NA,11381377,19.2,1569.888,27.557142857142853
South Sudan,2021-03-01,2239,5731,NA,11381377,19.2,1569.888,28.800000000000004
South Sudan,2021-04-01,418,10202,NA,11381377,19.2,1569.888,28.576190476190476
South Sudan,2021-05-01,105,3346,NA,11381377,19.2,1569.888,27.490476190476187
South Sudan,2021-06-01,146,NA,NA,11381377,19.2,1569.888,26.1
South Sudan,2021-07-01,215,NA,201,11381377,19.2,1569.888,25.14285714285714
South Sudan,2021-08-01,387,NA,NA,11381377,19.2,1569.888,25.16190476190476
South Sudan,2021-09-01,574,NA,3130,11381377,19.2,1569.888,25.742857142857144
South Sudan,2021-10-01,351,NA,NA,11381377,19.2,1569.888,26.34761904761905
South Sudan,2021-11-01,397,NA,4158,11381377,19.2,1569.888,26.33333333333334
South Sudan,2021-12-01,2484,NA,NA,11381377,19.2,1569.888,25.876190476190477
South Sudan,2022-01-01,1212,NA,NA,11381377,19.2,1569.888,NA
Spain,2020-02-01,45,NA,NA,46745211,45.5,34272.36,10.34492753623188
Spain,2020-03-01,95878,NA,NA,46745211,45.5,34272.36,12.035507246376811
Spain,2020-04-01,117512,NA,NA,46745211,45.5,34272.36,13.476811594202902
Spain,2020-05-01,26044,NA,NA,46745211,45.5,34272.36,16.312318840579714
Spain,2020-06-01,9792,NA,NA,46745211,45.5,34272.36,19.8391304347826
Spain,2020-07-01,39251,NA,NA,46745211,45.5,34272.36,22.61014492753623
Spain,2020-08-01,174336,NA,NA,46745211,45.5,34272.36,22.946376811594213
Spain,2020-09-01,306330,NA,NA,46745211,45.5,34272.36,20.676086956521743
Spain,2020-10-01,416490,NA,NA,46745211,45.5,34272.36,16.789130434782614
Spain,2020-11-01,462509,NA,NA,46745211,45.5,34272.36,12.854347826086952
Spain,2020-12-01,280078,NA,NA,46745211,45.5,34272.36,10.37536231884058
Spain,2021-01-01,814854,NA,994496,46745211,45.5,34272.36,9.417391304347827
Spain,2021-02-01,445434,NA,1586598,46745211,45.5,34272.36,10.34492753623188
Spain,2021-03-01,95800,NA,2840340,46745211,45.5,34272.36,12.035507246376811
Spain,2021-04-01,239724,NA,6402200,46745211,45.5,34272.36,13.476811594202902
Spain,2021-05-01,154313,NA,7263655,46745211,45.5,34272.36,16.312318840579714
